
 001 	 28.3676 	 0.8278 	 

 002 	 25.0149 	 0.7782 	 

 003 	 25.2385 	 0.7691 	 

 004 	 28.4249 	 0.8493 	 

 005 	 27.0626 	 0.8107 	 

 006 	 26.1213 	 0.7741 	 

 007 	 25.6564 	 0.7697 	 

 008 	 25.5537 	 0.7395 	 

 009 	 25.4269 	 0.7237 	 

 010 	 28.7349 	 0.8943 	 

 011 	 26.2414 	 0.7622 	 

 012 	 23.7576 	 0.7701 	 

 013 	 27.5248 	 0.8586 	 

 014 	 26.9571 	 0.8322 	 

 015 	 26.1460 	 0.7907 	 

 016 	 26.0338 	 0.7969 	 

 017 	 23.6283 	 0.7001 	 

 018 	 27.1005 	 0.8065 	 

 019 	 25.7713 	 0.7533 	 

 020 	 27.1275 	 0.8213 	 

 AVG 	 26.2083 	 0.7885 	 nan 	 nan 	 
