
 001 	 24.9541 	 0.7680 	 

 002 	 27.0982 	 0.7965 	 

 003 	 26.7358 	 0.8050 	 

 004 	 26.2980 	 0.7889 	 

 005 	 24.4859 	 0.7968 	 

 006 	 23.6199 	 0.7797 	 

 007 	 25.0812 	 0.8139 	 

 008 	 24.0617 	 0.7856 	 

 009 	 23.9548 	 0.7892 	 

 010 	 24.0529 	 0.7847 	 

 011 	 25.2766 	 0.7526 	 

 012 	 25.1290 	 0.7495 	 

 013 	 25.6178 	 0.7508 	 

 014 	 25.4838 	 0.7611 	 

 015 	 25.0290 	 0.7392 	 

 016 	 26.6039 	 0.7827 	 

 017 	 26.7315 	 0.8026 	 

 018 	 26.5733 	 0.7782 	 

 019 	 27.0783 	 0.7660 	 

 020 	 26.1859 	 0.7703 	 

 AVG 	 25.4409 	 0.7756 	 nan 	 nan 	 
