
 001 	 28.4282 	 0.8286 	 

 002 	 25.0707 	 0.7797 	 

 003 	 25.3183 	 0.7706 	 

 004 	 28.4079 	 0.8493 	 

 005 	 27.1562 	 0.8120 	 

 006 	 26.1849 	 0.7766 	 

 007 	 25.6970 	 0.7721 	 

 008 	 25.6029 	 0.7406 	 

 009 	 25.4597 	 0.7253 	 

 010 	 28.7719 	 0.8946 	 

 011 	 26.3078 	 0.7650 	 

 012 	 23.7829 	 0.7722 	 

 013 	 27.6349 	 0.8596 	 

 014 	 27.0176 	 0.8331 	 

 015 	 26.1814 	 0.7923 	 

 016 	 26.0714 	 0.7987 	 

 017 	 23.6465 	 0.7025 	 

 018 	 27.1765 	 0.8090 	 

 019 	 25.8540 	 0.7543 	 

 020 	 27.1946 	 0.8230 	 

 AVG 	 26.2599 	 0.7901 	 nan 	 nan 	 
