
 001 	 28.4273 	 0.8284 	 

 002 	 25.0566 	 0.7793 	 

 003 	 25.3193 	 0.7708 	 

 004 	 28.4324 	 0.8501 	 

 005 	 27.1432 	 0.8121 	 

 006 	 26.1747 	 0.7764 	 

 007 	 25.6753 	 0.7712 	 

 008 	 25.5926 	 0.7400 	 

 009 	 25.4395 	 0.7244 	 

 010 	 28.7595 	 0.8945 	 

 011 	 26.2962 	 0.7644 	 

 012 	 23.7746 	 0.7715 	 

 013 	 27.5920 	 0.8594 	 

 014 	 27.0092 	 0.8331 	 

 015 	 26.1833 	 0.7921 	 

 016 	 26.0526 	 0.7979 	 

 017 	 23.6489 	 0.7016 	 

 018 	 27.1417 	 0.8082 	 

 019 	 25.8461 	 0.7541 	 

 020 	 27.1834 	 0.8227 	 

 AVG 	 26.2499 	 0.7897 	 nan 	 nan 	 
