
 001 	 28.4478 	 0.8287 	 

 002 	 25.0744 	 0.7798 	 

 003 	 25.3304 	 0.7708 	 

 004 	 28.4475 	 0.8498 	 

 005 	 27.1604 	 0.8119 	 

 006 	 26.2058 	 0.7769 	 

 007 	 25.7059 	 0.7721 	 

 008 	 25.6207 	 0.7405 	 

 009 	 25.4650 	 0.7252 	 

 010 	 28.8054 	 0.8951 	 

 011 	 26.3170 	 0.7652 	 

 012 	 23.7886 	 0.7722 	 

 013 	 27.6365 	 0.8596 	 

 014 	 27.0317 	 0.8332 	 

 015 	 26.1840 	 0.7922 	 

 016 	 26.0835 	 0.7988 	 

 017 	 23.6579 	 0.7028 	 

 018 	 27.1828 	 0.8088 	 

 019 	 25.8576 	 0.7542 	 

 020 	 27.2072 	 0.8230 	 

 AVG 	 26.2713 	 0.7901 	 nan 	 nan 	 
