
 001 	 28.4290 	 0.8289 	 

 002 	 25.0738 	 0.7800 	 

 003 	 25.3211 	 0.7712 	 

 004 	 28.4611 	 0.8500 	 

 005 	 27.1697 	 0.8124 	 

 006 	 26.1986 	 0.7773 	 

 007 	 25.7022 	 0.7724 	 

 008 	 25.6112 	 0.7408 	 

 009 	 25.4660 	 0.7254 	 

 010 	 28.8084 	 0.8953 	 

 011 	 26.3169 	 0.7654 	 

 012 	 23.7897 	 0.7725 	 

 013 	 27.6749 	 0.8604 	 

 014 	 27.0381 	 0.8335 	 

 015 	 26.1969 	 0.7927 	 

 016 	 26.0736 	 0.7989 	 

 017 	 23.6609 	 0.7031 	 

 018 	 27.1931 	 0.8092 	 

 019 	 25.8603 	 0.7547 	 

 020 	 27.2070 	 0.8233 	 

 AVG 	 26.2739 	 0.7905 	 nan 	 nan 	 
