
 001 	 28.4400 	 0.8287 	 

 002 	 25.0689 	 0.7798 	 

 003 	 25.3139 	 0.7706 	 

 004 	 28.4111 	 0.8497 	 

 005 	 27.1578 	 0.8121 	 

 006 	 26.1819 	 0.7767 	 

 007 	 25.6828 	 0.7717 	 

 008 	 25.5825 	 0.7399 	 

 009 	 25.4491 	 0.7248 	 

 010 	 28.7905 	 0.8947 	 

 011 	 26.3047 	 0.7646 	 

 012 	 23.7887 	 0.7720 	 

 013 	 27.7055 	 0.8605 	 

 014 	 27.0057 	 0.8329 	 

 015 	 26.1795 	 0.7920 	 

 016 	 26.0549 	 0.7982 	 

 017 	 23.6569 	 0.7024 	 

 018 	 27.1851 	 0.8089 	 

 019 	 25.8276 	 0.7540 	 

 020 	 27.2059 	 0.8234 	 

 AVG 	 26.2610 	 0.7900 	 nan 	 nan 	 
