
 001 	 28.3901 	 0.8286 	 

 002 	 25.0627 	 0.7795 	 

 003 	 25.3118 	 0.7709 	 

 004 	 28.4514 	 0.8501 	 

 005 	 27.1499 	 0.8122 	 

 006 	 26.1807 	 0.7769 	 

 007 	 25.6885 	 0.7719 	 

 008 	 25.6021 	 0.7406 	 

 009 	 25.4644 	 0.7252 	 

 010 	 28.7678 	 0.8946 	 

 011 	 26.2961 	 0.7648 	 

 012 	 23.7766 	 0.7717 	 

 013 	 27.6427 	 0.8600 	 

 014 	 27.0037 	 0.8330 	 

 015 	 26.1884 	 0.7924 	 

 016 	 26.0715 	 0.7984 	 

 017 	 23.6495 	 0.7019 	 

 018 	 27.1638 	 0.8087 	 

 019 	 25.8485 	 0.7547 	 

 020 	 27.1807 	 0.8230 	 

 AVG 	 26.2568 	 0.7900 	 nan 	 nan 	 
