
 001 	 22.1883 	 0.5663 	 

 002 	 20.4609 	 0.5332 	 

 003 	 19.9583 	 0.4972 	 

 004 	 22.5611 	 0.6260 	 

 005 	 21.9108 	 0.5843 	 

 006 	 20.7065 	 0.4907 	 

 007 	 20.9256 	 0.5179 	 

 008 	 20.5308 	 0.4836 	 

 009 	 20.9221 	 0.4707 	 

 010 	 21.6477 	 0.6356 	 

 011 	 21.1709 	 0.5120 	 

 012 	 19.3883 	 0.5080 	 

 013 	 21.0916 	 0.5828 	 

 014 	 20.9351 	 0.5698 	 

 015 	 21.5230 	 0.5689 	 

 016 	 20.9743 	 0.5539 	 

 017 	 19.7833 	 0.4159 	 

 018 	 21.1274 	 0.5402 	 

 019 	 20.9492 	 0.5238 	 

 020 	 21.1938 	 0.5493 	 

 AVG 	 21.0339 	 0.5345 	 nan 	 nan 	 
