
 001 	 28.4211 	 0.8286 	 

 002 	 25.0751 	 0.7799 	 

 003 	 25.3159 	 0.7707 	 

 004 	 28.4299 	 0.8496 	 

 005 	 27.1503 	 0.8120 	 

 006 	 26.1929 	 0.7769 	 

 007 	 25.6958 	 0.7722 	 

 008 	 25.6028 	 0.7407 	 

 009 	 25.4589 	 0.7254 	 

 010 	 28.7938 	 0.8949 	 

 011 	 26.3054 	 0.7651 	 

 012 	 23.7852 	 0.7724 	 

 013 	 27.6385 	 0.8598 	 

 014 	 27.0288 	 0.8333 	 

 015 	 26.1876 	 0.7924 	 

 016 	 26.0701 	 0.7988 	 

 017 	 23.6488 	 0.7026 	 

 018 	 27.1785 	 0.8089 	 

 019 	 25.8460 	 0.7544 	 

 020 	 27.2166 	 0.8234 	 

 AVG 	 26.2635 	 0.7902 	 nan 	 nan 	 
