
 001 	 28.4233 	 0.8285 	 

 002 	 25.0777 	 0.7798 	 

 003 	 25.3176 	 0.7707 	 

 004 	 28.4089 	 0.8494 	 

 005 	 27.1523 	 0.8119 	 

 006 	 26.2074 	 0.7770 	 

 007 	 25.6979 	 0.7722 	 

 008 	 25.6107 	 0.7407 	 

 009 	 25.4801 	 0.7255 	 

 010 	 28.8098 	 0.8949 	 

 011 	 26.3153 	 0.7651 	 

 012 	 23.7907 	 0.7724 	 

 013 	 27.6760 	 0.8601 	 

 014 	 27.0284 	 0.8332 	 

 015 	 26.1941 	 0.7925 	 

 016 	 26.0736 	 0.7987 	 

 017 	 23.6540 	 0.7028 	 

 018 	 27.1833 	 0.8089 	 

 019 	 25.8591 	 0.7545 	 

 020 	 27.2113 	 0.8232 	 

 AVG 	 26.2703 	 0.7902 	 nan 	 nan 	 
