
 001 	 28.4422 	 0.8286 	 

 002 	 25.0765 	 0.7799 	 

 003 	 25.3119 	 0.7706 	 

 004 	 28.4548 	 0.8498 	 

 005 	 27.1566 	 0.8120 	 

 006 	 26.1975 	 0.7769 	 

 007 	 25.7009 	 0.7722 	 

 008 	 25.6126 	 0.7406 	 

 009 	 25.4683 	 0.7255 	 

 010 	 28.7823 	 0.8946 	 

 011 	 26.3163 	 0.7651 	 

 012 	 23.7931 	 0.7725 	 

 013 	 27.6928 	 0.8603 	 

 014 	 27.0351 	 0.8333 	 

 015 	 26.1916 	 0.7926 	 

 016 	 26.0781 	 0.7988 	 

 017 	 23.6541 	 0.7027 	 

 018 	 27.1772 	 0.8088 	 

 019 	 25.8536 	 0.7544 	 

 020 	 27.1984 	 0.8230 	 

 AVG 	 26.2714 	 0.7902 	 nan 	 nan 	 
