
 001 	 20.2844 	 0.5284 	 

 002 	 19.1344 	 0.4795 	 

 003 	 18.2145 	 0.4352 	 

 004 	 21.0676 	 0.5794 	 

 005 	 20.1829 	 0.5279 	 

 006 	 18.8174 	 0.4207 	 

 007 	 19.3210 	 0.4527 	 

 008 	 18.9573 	 0.4095 	 

 009 	 19.6984 	 0.4139 	 

 010 	 20.0355 	 0.5894 	 

 011 	 19.2494 	 0.4459 	 

 012 	 18.0789 	 0.4486 	 

 013 	 19.0120 	 0.5203 	 

 014 	 19.0841 	 0.5113 	 

 015 	 20.0833 	 0.5217 	 

 016 	 19.6039 	 0.4972 	 

 017 	 18.6468 	 0.3522 	 

 018 	 19.1778 	 0.4944 	 

 019 	 19.4517 	 0.4707 	 

 020 	 19.4814 	 0.4829 	 

 AVG 	 19.4419 	 0.4768 	 nan 	 nan 	 
