
 001 	 28.4470 	 0.8288 	 

 002 	 25.0819 	 0.7802 	 

 003 	 25.3255 	 0.7709 	 

 004 	 28.4480 	 0.8500 	 

 005 	 27.1585 	 0.8123 	 

 006 	 26.2103 	 0.7773 	 

 007 	 25.7021 	 0.7724 	 

 008 	 25.6164 	 0.7411 	 

 009 	 25.4677 	 0.7257 	 

 010 	 28.7980 	 0.8950 	 

 011 	 26.3116 	 0.7652 	 

 012 	 23.8011 	 0.7728 	 

 013 	 27.6467 	 0.8599 	 

 014 	 27.0357 	 0.8335 	 

 015 	 26.1922 	 0.7928 	 

 016 	 26.0826 	 0.7991 	 

 017 	 23.6510 	 0.7031 	 

 018 	 27.1829 	 0.8090 	 

 019 	 25.8579 	 0.7547 	 

 020 	 27.2279 	 0.8235 	 

 AVG 	 26.2734 	 0.7905 	 nan 	 nan 	 
