
 001 	 28.4220 	 0.8283 	 

 002 	 25.0533 	 0.7791 	 

 003 	 25.3008 	 0.7703 	 

 004 	 28.4354 	 0.8498 	 

 005 	 27.1308 	 0.8119 	 

 006 	 26.1888 	 0.7759 	 

 007 	 25.6792 	 0.7710 	 

 008 	 25.5834 	 0.7399 	 

 009 	 25.4523 	 0.7246 	 

 010 	 28.7587 	 0.8944 	 

 011 	 26.2761 	 0.7637 	 

 012 	 23.7671 	 0.7707 	 

 013 	 27.5868 	 0.8592 	 

 014 	 26.9972 	 0.8329 	 

 015 	 26.1841 	 0.7919 	 

 016 	 26.0510 	 0.7978 	 

 017 	 23.6486 	 0.7013 	 

 018 	 27.1502 	 0.8076 	 

 019 	 25.8395 	 0.7542 	 

 020 	 27.1638 	 0.8224 	 

 AVG 	 26.2460 	 0.7894 	 nan 	 nan 	 
